"stateroom_count","last_updated","stateroom_breakdown","length_meters","year_refurbished","cruise_line_id","passenger_capacity","gross_tonnage","crew_count","stateroom_types","name","current_status","year_built","deck_count","facilities","id","created_date","updated_date","created_by_id","created_by","is_sample"
"75","","","","","68d8ed77e09b7a9fb3e667d4","","","","{""inside"":null,""oceanview"":null,""balcony"":56,""suites"":4,""owners_suites"":null}","AmaDante","active","","","{""restaurants"":6,""bars"":10,""pools"":4,""hot_tubs"":5,""specialty_dining"":9,""spa"":true,""gym"":true,""theater"":false,""casino"":false,""kids_club"":true,""shopping"":false,""exclusive_areas"":[""Suite Deck"",""Premium Lounge""],""specialty_features"":[""Main Pool"",""Fitness Center""]}","68e4b1af10bc0c8be7ab8731","2025-10-07T06:22:39.072000","2025-10-07T06:22:39.072000","68d75a7963d51090ab8d4351","swmummery@gmail.com","false"
"62","","","","","68d8ed77e09b7a9fb3e667d4","124","","50","{""inside"":null,""oceanview"":null,""balcony"":56,""suites"":6,""owners_suites"":2}","AmaLotus","active","","","{""restaurants"":13,""bars"":6,""pools"":1,""hot_tubs"":4,""specialty_dining"":9,""spa"":true,""gym"":true,""theater"":false,""casino"":false,""kids_club"":true,""shopping"":false,""exclusive_areas"":[""Suite Deck"",""Premium Lounge""],""specialty_features"":[""Main Pool"",""Fitness Center""]}","68e4b1af3a2d33f7312480f8","2025-10-07T06:22:39.068000","2025-10-07T06:22:39.068000","68d75a7963d51090ab8d4351","swmummery@gmail.com","false"
"34","","","","","68d8ed77e09b7a9fb3e667d4","34","","62","{""owners_suites"":null,""oceanview"":null,""inside"":null,""suites"":10,""balcony"":24}","AmaDahlia","active","2021","","{""kids_club"":true,""spa"":true,""specialty_features"":[""Main Pool"",""Fitness Center""],""exclusive_areas"":[""Suite Deck"",""Premium Lounge""],""pools"":3,""casino"":false,""specialty_dining"":7,""bars"":10,""hot_tubs"":4,""theater"":false,""restaurants"":8,""gym"":true,""shopping"":false}","68e4b1afe0415e2d8ee21d7e","2025-10-07T06:22:39.060000","2026-03-22T00:29:01.422000","68d75a7963d51090ab8d4351","swmummery@gmail.com","false"
"85","","","","","68d8ed77e09b7a9fb3e667d4","161","","49","{""owners_suites"":null,""oceanview"":null,""inside"":null,""suites"":4,""balcony"":51}","AmaReina","active","2014","","{""kids_club"":true,""spa"":true,""specialty_features"":[""Main Pool"",""Fitness Center""],""exclusive_areas"":[""Suite Deck"",""Premium Lounge""],""pools"":1,""casino"":false,""specialty_dining"":4,""bars"":8,""hot_tubs"":5,""theater"":false,""restaurants"":16,""gym"":true,""shopping"":false}","68e4b1af2aeaa894ceab96df","2025-10-07T06:22:39.058000","2026-03-22T00:36:26.594000","68d75a7963d51090ab8d4351","swmummery@gmail.com","false"
"34","","","","","68d8ed77e09b7a9fb3e667d4","34","","62","{""owners_suites"":null,""oceanview"":null,""inside"":null,""suites"":10,""balcony"":24}","AmaLilia","active","2024","","{""kids_club"":true,""spa"":true,""specialty_features"":[""Main Pool"",""Fitness Center""],""exclusive_areas"":[""Suite Deck"",""Premium Lounge""],""pools"":3,""casino"":false,""specialty_dining"":6,""bars"":10,""hot_tubs"":7,""theater"":false,""restaurants"":17,""gym"":true,""shopping"":false}","68e4b1afe65762ddd0d36495","2025-10-07T06:22:39.055000","2026-03-22T00:29:01.449000","68d75a7963d51090ab8d4351","swmummery@gmail.com","false"
"0","","","","","68d765d042d49f20dd89e2a4","","","","{""inside"":null,""oceanview"":null,""balcony"":null,""suites"":null,""owners_suites"":null}","MS Nordstjernen","active","","","{""restaurants"":15,""bars"":3,""pools"":3,""hot_tubs"":2,""specialty_dining"":7,""spa"":true,""gym"":true,""theater"":false,""casino"":false,""kids_club"":true,""shopping"":false,""exclusive_areas"":[""Suite Deck"",""Premium Lounge""],""specialty_features"":[""Main Pool"",""Fitness Center""]}","68e4b18e97e03a3b7163f993","2025-10-07T06:22:06.920000","2025-10-07T06:22:06.920000","68d75a7963d51090ab8d4351","swmummery@gmail.com","false"
"45","","","","","68d765d042d49f20dd89e2b4","90","","60","{""inside"":null,""oceanview"":45,""balcony"":null,""suites"":null,""owners_suites"":null}","Tere Moana","active","1998","","{""restaurants"":12,""bars"":12,""pools"":2,""hot_tubs"":3,""specialty_dining"":4,""spa"":true,""gym"":true,""theater"":false,""casino"":false,""kids_club"":true,""shopping"":false,""exclusive_areas"":[""Suite Deck"",""Premium Lounge""],""specialty_features"":[""Main Pool"",""Fitness Center""]}","68e4b18497e03a3b7163f950","2025-10-07T06:21:56.979000","2025-10-07T06:21:56.979000","68d75a7963d51090ab8d4351","swmummery@gmail.com","false"
"85","","","","","68d765d042d49f20dd89e2ab","169","","48","{""inside"":null,""oceanview"":null,""balcony"":85,""suites"":null,""owners_suites"":null}","Scenic Opus","active","2015","","{""restaurants"":19,""bars"":10,""pools"":2,""hot_tubs"":2,""specialty_dining"":3,""spa"":true,""gym"":true,""theater"":false,""casino"":false,""kids_club"":true,""shopping"":false,""exclusive_areas"":[""Suite Deck"",""Premium Lounge""],""specialty_features"":[""Main Pool"",""Fitness Center""]}","68e4b1668c161f5aa7610cf1","2025-10-07T06:21:26.406000","2025-10-07T06:21:26.406000","68d75a7963d51090ab8d4351","swmummery@gmail.com","false"
"34","","","","","68d765d042d49f20dd89e2ab","68","","50","{""inside"":null,""oceanview"":null,""balcony"":34,""suites"":null,""owners_suites"":null}","Scenic Esprit","active","2015","","{""restaurants"":9,""bars"":4,""pools"":1,""hot_tubs"":5,""specialty_dining"":4,""spa"":true,""gym"":true,""theater"":false,""casino"":false,""kids_club"":true,""shopping"":false,""exclusive_areas"":[""Suite Deck"",""Premium Lounge""],""specialty_features"":[""Main Pool"",""Fitness Center""]}","68e4b166aa6acc35e35739bb","2025-10-07T06:21:26.358000","2025-10-07T06:21:26.358000","68d75a7963d51090ab8d4351","swmummery@gmail.com","false"
"34","","","","","68d765d042d49f20dd89e2ab","68","","50","{""inside"":null,""oceanview"":null,""balcony"":34,""suites"":null,""owners_suites"":null}","Scenic Eden","active","2015","","{""restaurants"":8,""bars"":4,""pools"":2,""hot_tubs"":4,""specialty_dining"":4,""spa"":true,""gym"":true,""theater"":false,""casino"":false,""kids_club"":true,""shopping"":false,""exclusive_areas"":[""Suite Deck"",""Premium Lounge""],""specialty_features"":[""Main Pool"",""Fitness Center""]}","68e4b166a4e7cd1a36bb48f5","2025-10-07T06:21:26.357000","2025-10-07T06:21:26.357000","68d75a7963d51090ab8d4351","swmummery@gmail.com","false"
"65","","","","","68d765d042d49f20dd89e29d","144","","118","{""owners_suites"":null,""oceanview"":null,""inside"":null,""suites"":72,""balcony"":null}","Silver Explorer","active","1989","","{""kids_club"":true,""spa"":true,""specialty_features"":[""Main Pool"",""Fitness Center""],""exclusive_areas"":[""Suite Deck"",""Premium Lounge"",""Connoisseur’s Corner for premium cigars and spirits, the Otium wellness spa, and the S.A.L.T. (Sea and Land Taste) Lab/Bar for destination-focused culinary experiences""],""pools"":4,""casino"":false,""specialty_dining"":3,""bars"":9,""hot_tubs"":6,""theater"":false,""restaurants"":5,""gym"":true,""shopping"":false}","68e4b14c03c4b253fad2801e","2025-10-07T06:21:00.534000","2026-04-10T07:06:57.162000","68d75a7963d51090ab8d4351","swmummery@gmail.com","false"
"0","","","","","68d75b5d5aa91b252fd5d3b1","","","","{""inside"":null,""oceanview"":null,""balcony"":null,""suites"":null,""owners_suites"":null}","Monarch of the Seas","active","","","{""restaurants"":6,""bars"":6,""pools"":1,""hot_tubs"":6,""specialty_dining"":7,""spa"":true,""gym"":true,""theater"":false,""casino"":false,""kids_club"":true,""shopping"":false,""exclusive_areas"":[""Suite Deck"",""Premium Lounge""],""specialty_features"":[""Main Pool"",""Fitness Center""]}","68e4b0e5c3de8f7732256f00","2025-10-07T06:19:17.432000","2025-10-07T06:19:17.432000","68d75a7963d51090ab8d4351","swmummery@gmail.com","false"
"0","","","","","68d75b5d5aa91b252fd5d3b1","","","","{""inside"":null,""oceanview"":null,""balcony"":null,""suites"":null,""owners_suites"":null}","Luminosa","active","","","{""restaurants"":19,""bars"":7,""pools"":2,""hot_tubs"":8,""specialty_dining"":10,""spa"":true,""gym"":true,""theater"":false,""casino"":false,""kids_club"":true,""shopping"":false,""exclusive_areas"":[""Suite Deck"",""Premium Lounge""],""specialty_features"":[""Main Pool"",""Fitness Center""]}","68e4b0e5851a9f676d6a5e36","2025-10-07T06:19:17.417000","2025-10-07T06:19:17.417000","68d75a7963d51090ab8d4351","swmummery@gmail.com","false"
"0","","","","","68d75b5d5aa91b252fd5d3b1","","","","{""inside"":null,""oceanview"":null,""balcony"":null,""suites"":null,""owners_suites"":null}","International Dream","active","","","{""restaurants"":19,""bars"":7,""pools"":2,""hot_tubs"":8,""specialty_dining"":7,""spa"":true,""gym"":true,""theater"":false,""casino"":false,""kids_club"":true,""shopping"":false,""exclusive_areas"":[""Suite Deck"",""Premium Lounge""],""specialty_features"":[""Main Pool"",""Fitness Center""]}","68e4b0e5b7cc8ad00a37ccf9","2025-10-07T06:19:17.412000","2025-10-07T06:19:17.412000","68d75a7963d51090ab8d4351","swmummery@gmail.com","false"
"997","","","","","68d75b5d5aa91b252fd5d3b1","1994","","760","{""owners_suites"":null,""oceanview"":null,""inside"":null,""suites"":null,""balcony"":null}","Legend of the Seas","active","1995","","{""kids_club"":true,""spa"":true,""specialty_features"":[""Main Pool"",""Fitness Center""],""exclusive_areas"":[""Suite Deck"",""Premium Lounge"",""Suite Lounge, Suite Sun Deck, Concierge Club, Diamond Club""],""pools"":2,""casino"":true,""specialty_dining"":8,""bars"":10,""hot_tubs"":8,""theater"":true,""restaurants"":13,""gym"":true,""shopping"":true}","68e4b0e533c6971780df4796","2025-10-07T06:19:17.407000","2026-04-10T06:40:20.113000","68d75a7963d51090ab8d4351","swmummery@gmail.com","false"
"0","","","","","68d75b5d5aa91b252fd5d3b1","","","","{""inside"":null,""oceanview"":null,""balcony"":null,""suites"":null,""owners_suites"":null}","Magnifica","active","","","{""restaurants"":12,""bars"":12,""pools"":1,""hot_tubs"":4,""specialty_dining"":6,""spa"":true,""gym"":true,""theater"":false,""casino"":false,""kids_club"":true,""shopping"":false,""exclusive_areas"":[""Suite Deck"",""Premium Lounge""],""specialty_features"":[""Main Pool"",""Fitness Center""]}","68e4b0e5036cff1c68b03fa4","2025-10-07T06:19:17.396000","2025-10-07T06:19:17.396000","68d75a7963d51090ab8d4351","swmummery@gmail.com","false"
"1965","","","","","68d75b5d5aa91b252fd5d3b2","3960","","1450","{""owners_suites"":null,""oceanview"":293,""inside"":678,""suites"":72,""balcony"":880}","Carnival Horizon","active","2018","","{""kids_club"":true,""spa"":true,""specialty_features"":[""Main Pool"",""Fitness Center""],""exclusive_areas"":[""Suite Deck"",""Premium Lounge"",""Serenity Retreat, Havana Pool Area, Loft 19 on Excel-class ships, and Cloud 9 Spa""],""pools"":1,""casino"":true,""specialty_dining"":10,""bars"":5,""hot_tubs"":2,""theater"":true,""restaurants"":19,""gym"":true,""shopping"":true}","68e4b08e10bc0c8be7ab7f37","2025-10-07T06:17:50.527000","2026-04-10T06:55:41.040000","68d75a7963d51090ab8d4351","swmummery@gmail.com","false"
"1508","","","","","68d75b5d5aa91b252fd5d3b2","3016","","1150","{""owners_suites"":null,""oceanview"":368,""inside"":556,""suites"":52,""balcony"":537}","Carnival Splendor","active","2008","","{""kids_club"":true,""spa"":true,""specialty_features"":[""Main Pool"",""Fitness Center""],""exclusive_areas"":[""Suite Deck"",""Premium Lounge"",""Serenity Retreat, Havana Pool Area, Loft 19 on Excel-class ships, and Cloud 9 Spa""],""pools"":2,""casino"":true,""specialty_dining"":6,""bars"":8,""hot_tubs"":4,""theater"":true,""restaurants"":16,""gym"":true,""shopping"":true}","68e4b08d28a977c478132d53","2025-10-07T06:17:49.648000","2026-04-10T06:55:41.034000","68d75a7963d51090ab8d4351","swmummery@gmail.com","false"
"0","","","","","68d765d042d49f20dd89e29e","","","","{""inside"":null,""oceanview"":null,""balcony"":null,""suites"":null,""owners_suites"":null}","Seven Seas Princess II","active","","","{""restaurants"":12,""bars"":7,""pools"":4,""hot_tubs"":4,""specialty_dining"":9,""spa"":true,""gym"":true,""theater"":false,""casino"":false,""kids_club"":true,""shopping"":false,""exclusive_areas"":[""Suite Deck"",""Premium Lounge""],""specialty_features"":[""Main Pool"",""Fitness Center""]}","68d8f3413b42051afa765f1e","2025-09-28T08:35:13.514000","2025-09-28T08:35:13.514000","68d75a7963d51090ab8d4351","swmummery@gmail.com","false"
"0","","","","","68d765d042d49f20dd89e29e","","","","{""inside"":null,""oceanview"":null,""balcony"":null,""suites"":null,""owners_suites"":null}","Seven Seas Mariner II","active","","","{""restaurants"":16,""bars"":9,""pools"":3,""hot_tubs"":3,""specialty_dining"":7,""spa"":true,""gym"":true,""theater"":false,""casino"":false,""kids_club"":true,""shopping"":false,""exclusive_areas"":[""Suite Deck"",""Premium Lounge""],""specialty_features"":[""Main Pool"",""Fitness Center""]}","68d8f3413b42051afa765f1d","2025-09-28T08:35:13.494000","2025-09-28T08:35:13.494000","68d75a7963d51090ab8d4351","swmummery@gmail.com","false"
"0","","","","","68d765d042d49f20dd89e29e","","","","{""inside"":null,""oceanview"":null,""balcony"":null,""suites"":null,""owners_suites"":null}","Seven Seas Voyager II","active","","","{""restaurants"":6,""bars"":4,""pools"":2,""hot_tubs"":3,""specialty_dining"":10,""spa"":true,""gym"":true,""theater"":false,""casino"":false,""kids_club"":true,""shopping"":false,""exclusive_areas"":[""Suite Deck"",""Premium Lounge""],""specialty_features"":[""Main Pool"",""Fitness Center""]}","68d8f34108986752df761fbc","2025-09-28T08:35:13.490000","2025-09-28T08:35:13.490000","68d75a7963d51090ab8d4351","swmummery@gmail.com","false"
"0","","","","","68d765d042d49f20dd89e29e","","","","{""inside"":null,""oceanview"":null,""balcony"":null,""suites"":null,""owners_suites"":null}","Seven Seas Serenity II","active","","","{""restaurants"":17,""bars"":10,""pools"":1,""hot_tubs"":7,""specialty_dining"":5,""spa"":true,""gym"":true,""theater"":false,""casino"":false,""kids_club"":true,""shopping"":false,""exclusive_areas"":[""Suite Deck"",""Premium Lounge""],""specialty_features"":[""Main Pool"",""Fitness Center""]}","68d8f3410c312c440db2b916","2025-09-28T08:35:13.486000","2025-09-28T08:35:13.486000","68d75a7963d51090ab8d4351","swmummery@gmail.com","false"
"0","","","","","68d765d042d49f20dd89e29e","","","","{""inside"":null,""oceanview"":null,""balcony"":null,""suites"":null,""owners_suites"":null}","Seven Seas Limitless II","active","","","{""restaurants"":19,""bars"":11,""pools"":2,""hot_tubs"":7,""specialty_dining"":9,""spa"":true,""gym"":true,""theater"":false,""casino"":false,""kids_club"":true,""shopping"":false,""exclusive_areas"":[""Suite Deck"",""Premium Lounge""],""specialty_features"":[""Main Pool"",""Fitness Center""]}","68d8f3410c312c440db2b915","2025-09-28T08:35:13.467000","2025-09-28T08:35:13.467000","68d75a7963d51090ab8d4351","swmummery@gmail.com","false"
"0","","","","","68d765d042d49f20dd89e29e","","","","{""inside"":null,""oceanview"":null,""balcony"":null,""suites"":null,""owners_suites"":null}","Seven Seas Explorer II","active","","","{""restaurants"":19,""bars"":10,""pools"":3,""hot_tubs"":4,""specialty_dining"":8,""spa"":true,""gym"":true,""theater"":false,""casino"":false,""kids_club"":true,""shopping"":false,""exclusive_areas"":[""Suite Deck"",""Premium Lounge""],""specialty_features"":[""Main Pool"",""Fitness Center""]}","68d8f34155329cd23567c61d","2025-09-28T08:35:13.465000","2025-09-28T08:35:13.465000","68d75a7963d51090ab8d4351","swmummery@gmail.com","false"
"0","","","","","68d765d042d49f20dd89e29e","","","","{""inside"":null,""oceanview"":null,""balcony"":null,""suites"":null,""owners_suites"":null}","Seven Seas Serenity","active","","","{""restaurants"":19,""bars"":9,""pools"":1,""hot_tubs"":6,""specialty_dining"":6,""spa"":true,""gym"":true,""theater"":false,""casino"":false,""kids_club"":true,""shopping"":false,""exclusive_areas"":[""Suite Deck"",""Premium Lounge""],""specialty_features"":[""Main Pool"",""Fitness Center""]}","68d8f3413d64bdd434f5e960","2025-09-28T08:35:13.464000","2025-09-28T08:35:13.464000","68d75a7963d51090ab8d4351","swmummery@gmail.com","false"
"0","","","","","68d765d042d49f20dd89e29e","","","","{""inside"":null,""oceanview"":null,""balcony"":null,""suites"":null,""owners_suites"":null}","Seven Seas Navigator II","active","","","{""restaurants"":8,""bars"":10,""pools"":2,""hot_tubs"":4,""specialty_dining"":10,""spa"":true,""gym"":true,""theater"":false,""casino"":false,""kids_club"":true,""shopping"":false,""exclusive_areas"":[""Suite Deck"",""Premium Lounge""],""specialty_features"":[""Main Pool"",""Fitness Center""]}","68d8f341e4b9b830f6d45601","2025-09-28T08:35:13.461000","2025-09-28T08:35:13.461000","68d75a7963d51090ab8d4351","swmummery@gmail.com","false"
"93","","","","","68d765d042d49f20dd89e293","93","","","{""owners_suites"":null,""oceanview"":null,""inside"":null,""suites"":12,""balcony"":93}","MS Excellence Princess","active","","","{""kids_club"":true,""spa"":true,""specialty_features"":[""Main Pool"",""Fitness Center""],""exclusive_areas"":[""Suite Deck"",""Premium Lounge"",""Sanctuary Club (top-deck pool/lounge), the Sanctuary Collection area (suites with private amenities), and the Concierge Lounge for suite guests""],""pools"":4,""casino"":false,""specialty_dining"":6,""bars"":10,""hot_tubs"":9,""theater"":false,""restaurants"":14,""gym"":true,""shopping"":false}","68d8f2f00c312c440db2b613","2025-09-28T08:33:52.211000","2026-04-10T06:56:51.290000","68d75a7963d51090ab8d4351","swmummery@gmail.com","false"
"53","","","","","68d764558ab032e7fd348b02","106","","72","{""inside"":null,""oceanview"":null,""balcony"":53,""suites"":null,""owners_suites"":null}","Crystal Bach","active","2017","","{""restaurants"":8,""bars"":6,""pools"":2,""hot_tubs"":5,""specialty_dining"":8,""spa"":true,""gym"":true,""theater"":false,""casino"":false,""kids_club"":true,""shopping"":false,""exclusive_areas"":[""Suite Deck"",""Premium Lounge""],""specialty_features"":[""Main Pool"",""Fitness Center""]}","68d8f2e82089cf1c1befedca","2025-09-28T08:33:44.149000","2025-10-07T06:19:26.651000","68d75a7963d51090ab8d4351","swmummery@gmail.com","false"
"31","","","","","68d764558ab032e7fd348b02","62","","91","{""inside"":null,""oceanview"":null,""balcony"":null,""suites"":31,""owners_suites"":null}","Crystal Esprit","active","2015","","{""restaurants"":13,""bars"":10,""pools"":1,""hot_tubs"":6,""specialty_dining"":5,""spa"":true,""gym"":true,""theater"":false,""casino"":false,""kids_club"":true,""shopping"":false,""exclusive_areas"":[""Suite Deck"",""Premium Lounge""],""specialty_features"":[""Main Pool"",""Fitness Center""]}","68d8f2e86735336d81289c7b","2025-09-28T08:33:44.140000","2025-10-07T06:19:26.708000","68d75a7963d51090ab8d4351","swmummery@gmail.com","false"
"53","","","","","68d764558ab032e7fd348b02","106","","72","{""inside"":null,""oceanview"":null,""balcony"":53,""suites"":null,""owners_suites"":null}","Crystal River Ship","active","2016","","{""restaurants"":11,""bars"":4,""pools"":4,""hot_tubs"":5,""specialty_dining"":8,""spa"":true,""gym"":true,""theater"":false,""casino"":false,""kids_club"":true,""shopping"":false,""exclusive_areas"":[""Suite Deck"",""Premium Lounge""],""specialty_features"":[""Main Pool"",""Fitness Center""]}","68d8f2e8431eed3bc3358e01","2025-09-28T08:33:44.124000","2025-10-07T06:19:26.664000","68d75a7963d51090ab8d4351","swmummery@gmail.com","false"
"100","","","","","68d764558ab032e7fd348b02","200","","200","{""inside"":null,""oceanview"":null,""balcony"":null,""suites"":100,""owners_suites"":null}","Crystal Endeavor","active","2021","","{""restaurants"":9,""bars"":5,""pools"":3,""hot_tubs"":5,""specialty_dining"":7,""spa"":true,""gym"":true,""theater"":false,""casino"":false,""kids_club"":true,""shopping"":false,""exclusive_areas"":[""Suite Deck"",""Premium Lounge""],""specialty_features"":[""Main Pool"",""Fitness Center""]}","68d8f2e8a1933c29eada86e7","2025-09-28T08:33:44.124000","2025-10-07T06:19:26.648000","68d75a7963d51090ab8d4351","swmummery@gmail.com","false"
"532","","","","","68d75b5d5aa91b252fd5d3b6","1492","","","{""owners_suites"":null,""oceanview"":303,""inside"":151,""suites"":6,""balcony"":null}","MSC Melody","active","1997","","{""kids_club"":true,""spa"":true,""specialty_features"":[""Main Pool"",""Fitness Center""],""exclusive_areas"":[""Suite Deck"",""Premium Lounge"",""MSC Yacht Club"",""Yacht Club Top Sail Lounge: A private lounge with complimentary gourmet finger food, drinks, and live music. Yacht Club Restaurant: A private, fine-dining restaurant featuring panoramic sea views and a dedicated sommelier. Yacht Club Sundeck & Pool: A secluded, upscale deck space with a pool, whirlpools, and bar.""],""pools"":1,""casino"":true,""specialty_dining"":8,""bars"":12,""hot_tubs"":4,""theater"":true,""restaurants"":9,""gym"":true,""shopping"":true}","68d8f2c723d81c46dd51aa3f","2025-09-28T08:33:11.053000","2026-04-10T07:03:10.154000","68d75a7963d51090ab8d4351","swmummery@gmail.com","false"
"1028","","","","","68d75b5d5aa91b252fd5d3b2","2056","","","{""owners_suites"":null,""oceanview"":466,""inside"":408,""suites"":54,""balcony"":98}","Carnival Ecstasy","active","1991","","{""kids_club"":true,""spa"":true,""specialty_features"":[""Main Pool"",""Fitness Center""],""exclusive_areas"":[""Suite Deck"",""Premium Lounge"",""Serenity Retreat, Havana Pool Area, Loft 19 on Excel-class ships, and Cloud 9 Spa""],""pools"":2,""casino"":true,""specialty_dining"":7,""bars"":12,""hot_tubs"":5,""theater"":true,""restaurants"":16,""gym"":true,""shopping"":true}","68d8f2ac77e57f8cee7ef20a","2025-09-28T08:32:44.168000","2026-04-10T06:55:41.042000","68d75a7963d51090ab8d4351","swmummery@gmail.com","false"
"1130","","","","","68d75b5d5aa91b252fd5d3b2","2260","","1050","{""owners_suites"":null,""oceanview"":null,""inside"":null,""suites"":null,""balcony"":null}","Carnival Luminosa","active","2009","","{""kids_club"":true,""spa"":true,""specialty_features"":[""Main Pool"",""Fitness Center""],""exclusive_areas"":[""Suite Deck"",""Premium Lounge"",""Serenity Retreat, Havana Pool Area, Loft 19 on Excel-class ships, and Cloud 9 Spa""],""pools"":4,""casino"":true,""specialty_dining"":10,""bars"":3,""hot_tubs"":2,""theater"":true,""restaurants"":15,""gym"":true,""shopping"":true}","68d8f2ac2089cf1c1befec31","2025-09-28T08:32:44.153000","2026-04-10T06:55:41.040000","68d75a7963d51090ab8d4351","swmummery@gmail.com","false"
"1130","","","","","68d75b5d5aa91b252fd5d3b2","2374","","","{""owners_suites"":null,""oceanview"":null,""inside"":null,""suites"":null,""balcony"":null}","Carnival Pride","active","2002","","{""kids_club"":true,""spa"":true,""specialty_features"":[""Main Pool"",""Fitness Center""],""exclusive_areas"":[""Suite Deck"",""Premium Lounge"",""Serenity Retreat, Havana Pool Area, Loft 19 on Excel-class ships, and Cloud 9 Spa""],""pools"":4,""casino"":true,""specialty_dining"":9,""bars"":9,""hot_tubs"":6,""theater"":true,""restaurants"":5,""gym"":true,""shopping"":true}","68d8f2aceea8201dafe0e9e0","2025-09-28T08:32:44.144000","2026-04-10T06:55:41.033000","68d75a7963d51090ab8d4351","swmummery@gmail.com","false"
"1500","","","","","68d75b5d5aa91b252fd5d3b7","3229","","1023","{""inside"":0,""oceanview"":0,""balcony"":505,""suites"":58,""owners_suites"":12}","Costa Concordia","active","2006","","{""restaurants"":9,""bars"":8,""pools"":3,""hot_tubs"":6,""specialty_dining"":8,""spa"":true,""gym"":true,""theater"":true,""casino"":true,""kids_club"":true,""shopping"":true,""exclusive_areas"":[""Suite Deck"",""Premium Lounge""],""specialty_features"":[""Main Pool"",""Fitness Center""]}","68d8ef59045e250ea035b02a","2025-09-28T08:18:33.178000","2025-09-28T08:18:33.178000","68d75a7963d51090ab8d4351","swmummery@gmail.com","false"
"1350","","","","","68d75b5d5aa91b252fd5d3b7","2722","","897","{""owners_suites"":0,""oceanview"":0,""inside"":0,""suites"":0,""balcony"":0}","Costa Magica","active","2004","","{""kids_club"":true,""spa"":true,""specialty_features"":[""Main Pool"",""Fitness Center""],""exclusive_areas"":[""Suite Deck"",""Premium Lounge""],""pools"":2,""casino"":false,""specialty_dining"":4,""bars"":3,""hot_tubs"":6,""theater"":false,""restaurants"":15,""gym"":true,""shopping"":false}","68d8ef57a4409f6c524fe3f7","2025-09-28T08:18:31.669000","2026-03-22T00:41:14.433000","68d75a7963d51090ab8d4351","swmummery@gmail.com","false"
"8","","","","","68d75b5d5aa91b252fd5d3b5","16","","8","{""owners_suites"":0,""oceanview"":8,""inside"":0,""suites"":0,""balcony"":0}","Celebrity Xperience","active","2008","","{""kids_club"":true,""spa"":true,""specialty_features"":[""Main Pool"",""Fitness Center""],""exclusive_areas"":[""Suite Deck"",""Premium Lounge"",""The Retreat, a ship-within-a-ship concept for suite guests featuring a private sundeck, dedicated lounge, and the exclusive restaurant Luminae.""],""pools"":3,""casino"":false,""specialty_dining"":8,""bars"":8,""hot_tubs"":8,""theater"":false,""restaurants"":17,""gym"":true,""shopping"":false}","68d8ef263b42051afa7631e8","2025-09-28T08:17:42.594000","2026-04-10T06:57:37.624000","68d75a7963d51090ab8d4351","swmummery@gmail.com","false"
"24","","","","","68d75b5d5aa91b252fd5d3b5","48","","32","{""owners_suites"":0,""oceanview"":24,""inside"":0,""suites"":0,""balcony"":0}","Celebrity Xpedition","active","2001","","{""kids_club"":true,""spa"":true,""specialty_features"":[""Main Pool"",""Fitness Center""],""exclusive_areas"":[""Suite Deck"",""Premium Lounge"",""The Retreat, a ship-within-a-ship concept for suite guests featuring a private sundeck, dedicated lounge, and the exclusive restaurant Luminae.""],""pools"":4,""casino"":false,""specialty_dining"":8,""bars"":5,""hot_tubs"":7,""theater"":false,""restaurants"":7,""gym"":true,""shopping"":false}","68d8ef26178603d404c6b741","2025-09-28T08:17:42.197000","2026-04-10T06:57:37.569000","68d75a7963d51090ab8d4351","swmummery@gmail.com","false"
"8","","","","","68d75b5d5aa91b252fd5d3b5","16","","8","{""owners_suites"":0,""oceanview"":8,""inside"":0,""suites"":0,""balcony"":0}","Celebrity Xploration","active","1999","","{""kids_club"":true,""spa"":true,""specialty_features"":[""Main Pool"",""Fitness Center""],""exclusive_areas"":[""Suite Deck"",""Premium Lounge"",""The Retreat, a ship-within-a-ship concept for suite guests featuring a private sundeck, dedicated lounge, and the exclusive restaurant Luminae.""],""pools"":4,""casino"":false,""specialty_dining"":5,""bars"":11,""hot_tubs"":4,""theater"":false,""restaurants"":18,""gym"":true,""shopping"":false}","68d8ef25c04b9569e9000ee1","2025-09-28T08:17:41.420000","2026-04-10T06:57:37.587000","68d75a7963d51090ab8d4351","swmummery@gmail.com","false"
"1845","","","","","68d75b5d5aa91b252fd5d3b2","3690","","1367","{""owners_suites"":0,""oceanview"":221,""inside"":719,""suites"":54,""balcony"":851}","Carnival Magic","active","2011","","{""kids_club"":true,""spa"":true,""specialty_features"":[""Main Pool"",""Fitness Center""],""exclusive_areas"":[""Suite Deck"",""Premium Lounge"",""Serenity Retreat, Havana Pool Area, Loft 19 on Excel-class ships, and Cloud 9 Spa""],""pools"":3,""casino"":true,""specialty_dining"":4,""bars"":7,""hot_tubs"":6,""theater"":true,""restaurants"":17,""gym"":true,""shopping"":true}","68d8ef11431eed3bc33580ef","2025-09-28T08:17:21.115000","2026-04-10T06:55:41.152000","68d75a7963d51090ab8d4351","swmummery@gmail.com","false"
